,Text,label
69,"Elon Musk y cientos de expertos mundiales firmaron un llamado a hacer una pausa de seis meses en la investigación sobre inteligencias artificiales (IA) más potentes que ChatGPT 4, el modelo de OpenAI lanzado este mes, al advertir de ""grandes riesgos para la humanidad"".
En la petición publicada en el sitio futureoflife.org, piden una moratoria hasta que se establezcan sistemas de seguridad con nuevas autoridades reguladoras, vigilancia de los sistemas de IA, técnicas que ayuden a distinguir entre lo real y lo artificial, e instituciones capaces de hacer frente a la ""dramática perturbación económica y política (especialmente para la democracia) que causará la IA"".
La firman personalidades que han expresados sus temores sobre una IA incontrolable que supere a los humanos, como Musk, dueño de Twitter y fundador de SpaceX y Tesla, y el historiador Yuval Noah Hariri.",REAL
70,"La Representante Susana Boreal le paga $9.280.000 mensuales al señor Christhian David Guzmán como Asesor en su UTL quien solo acreditó 5 semestres de ciencia política y 3 años experiencia laboral firmada por Gustavo Bolívar en una certificación irregular. El señor Christhian David Guzmán es la persona que más gana en la UTL de la Representante Susana Boreal. En la hoja de vida de la función pública no reportó ningún tipo de experiencia laboral. De forma sorpresiva el 7 de julio de 2022, el entonces Senador Gustavo Bolívar expidió esta certificación laboral donde le acredita más de 3 años de experiencia laboral como su “asesor político” entre el 05 de abril de 2016 y el 30 de junio de 2019. Además de esa extraña certificación, encontramos que Christhian Guzmán solo se afilió al sistema de seguridad social hasta junio de 2019 (mes en el que acabó el supuesto contrato con Gustavo Bolívar) como UPC adicional y solo fue cotizante hasta que entró al Congreso en 2022.
",REAL
71,"A los docentes del departamento del Cauca que protestan frente al Capitolio, no les han explicado que ellos tienen un régimen especial de salud, que no es el de Ley 100 al que pertenecemos los demás.",REAL
72,"La misma gráfica que usaron en la presentación en la Comisión Séptima los del Ministerio de Salud, fue plagiada de un trabajo presentado por José Leonardo Ruales.",REAL
73,"El 2023 Bu, de 38 metros de largo y 85 metros de ancho, rozará muy cerca el planeta, de acuerdo a los informes de la Nasa. Este cuerpo celeste pasará a tan solo 3.506 kilómetros de distancia sobre el extremo sur de América del Sur y no causará daños en la Tierra. Las explicaciones de la Nasa indican que, si estos objetos miden menos de 25 metros de ancho, las probabilidades de quemarse al ingresar a la atmósfera de la Tierra son bastante altas, y el 2023 Bu no sería la excepción.
Aunque los cálculos no son exactos, se estima que los colombianos podrán presenciar al 2023 Bu en horas de la tarde, aproximadamente a las 2:00 p. m, y podrán hacerlo en vivo a través de la plataforma ‘Virtualtelescope’.
",REAL
74,"Un grupo de investigadores ha descubierto que una exposición prolongada a la fuente de radiación provocada por los secadores de esmalte para la manicura podría dañar el ADN de las manos y significar un riesgo de desarrollar cáncer, según se detalla en un nuevo estudio publicado por la revista Nature.
Es sabido que la alta exposición a los rayos ultravioletas (UV) está relacionada con el cáncer a la piel. No obstante, poco se conoce sobre los efectos de las luces emitidas por los secadores de esmalte para uñas disponibles en los salones de belleza.
Si bien estos artefactos tienen una intensidad mucho menor de rayos UV sobre la piel que un solárium, los autores del nuevo estudio aseguran que antes de esta investigación «no había ninguna compresión molecular de lo que estos dispositivos estaban haciendo con las células humanas»Los científicos, guiados por el principal autor, Ludmil Alexandrov, habían observado que varias personas que habían sufrido cáncer en sus manos se exponían frecuentemente a las luces ultravioleta de estas máquinas.
Para averiguar más al respecto, expusieron las células humanas y de ratón a los rayos UV de secadores de esmalte durante dos sesiones de 20 minutos -separadas por una hora de descanso-, y observaron que alrededor del 20 al 30 por ciento de las células habían muerto.
Cuando repitieron el ejercicio por 20 minutos de exposición diaria y durante tres días seguidos, los científicos notaron hasta un 70 por ciento de muerte celular, daños en el ADN y mutaciones relacionadas con el cáncer de piel.
",REAL
75,"68 muertos por accidente de un avión Entre los pasajeros se encontraban 53 nepalíes, cinco ciudadanos indios, cuatro rusos, un irlandés, un australiano, un argentino, dos coreanos, y un francés.
El accidente aéreo registrado hoy en Nepal al estrellarse una aeronave con 72 personas a bordo y al menos 68 muertos localizados, es el más grave ocurrido en la zona durante los diez últimos años.
Las autoridades nepalíes elevaron a 68 el número de muertes confirmadas tras el siniestro de un avión que se estrelló este domingo en uno de los accidentes aéreos más letales que ha tenido lugar en el país del Himalaya.
Hasta la fecha el suceso más trágico tuvo lugar el 12 de marzo de 2018 cuando un avión de la aerolínea bangladesí US-Bangla, procedente de Dacca, se estrelló durante la maniobra de aterrizaje en el aeropuerto internacional de Katmandú con 67 pasajeros y cuatro tripulantes a bordo, dejando medio centenar de fallecidos.",REAL
76,"Hola, vengo a recordarles que  @ingrodolfohdez  votó NO a la paz. Gracias",REAL
77,INEOS es la empresa que le paga el sueldo a  @Eganbernal. INEOS se dedica a la exploración  y explotación petrolera promoviendo el uso del FRACKING que defiende  @FicoGutierrez  y que rechaza el  @PactoCol. Escribe Ineos y fracking en un buscador. ¿Me entiendes?,REAL
78,A Luis Gilberto Murillo le anularon su elección como gobernador del Chocó en 2013 ya que en 1997 había sido condenado penalmente por PECULADO en el departamento. ,REAL
79,"La prestigiosa revista inglesa ""The Economist"" que le hace seguimiento a la reactivación económica y social de los países, en su informe de esta semana pone a Colombia en el primer lugar de reactivación económica EN EL MUNDO con resultados que superan aun los niveles de la pre pandemia. ",REAL
80,"""Bucaramanga : éste hijo del condenado por el carrusel de notarias, Alirio Villamizar, votó a favor del fracking, contra de moción de censura del Ministro Molano, defendió la represión y el terrorismo estatal. Se quiere hacer reelegir, no lo vamos a permitir.",REAL
81,"La Organización también dijo que es muy poco probable que ómicron sea la última variante de la que se oiga hablar. La variante ómicron de la covid-19 está matando a personas en el mundo y por ello, no debería de ser calificada como “leve”, afirmó la Organización Mundial de la Salud (OMS).
El jefe de la OMS, Tedros Adhanom Ghebreyesus, recordó que el alto número de casos causados por ómicron, más contagiosa que la anterior variante delta, ha causado presión en los hospitales. “Aunque ómicron parece ser menos grave en comparación con delta, especialmente para las personas vacunadas, no significa que deba clasificarse como leve”, dijo el director de la OMS en una conferencia de prensa.
“Al igual que las variantes anteriores, ómicron causa hospitalizaciones y está matando a personas”, insistió, agregando que el aumento exponencial de los contagios “está desbordando los sistemas sanitarios de todo el mundo”.La semana pasada se notificaron a la OMS unos 9,5 millones de nuevos contagios por covid-19, un récord. La cifra aumentó un 71% respecto a la semana anterior.
También aprovechó su primer discurso de 2022 para criticar el modo en que los países ricos acapararon las dosis de vacunas disponibles el año pasado, afirmando que se había creado el caldo de cultivo perfecto para la aparición de variantes del virus.
Es “muy poco probable que ómicron sea la última variante de la que se oiga hablar, no será la última variante preocupante”, advirtió por su parte la directora técnica encargada del covid-19 de la OMS, Maria Van Kerkhove.El objetivo de la OMS era que todos los países tuvieran el 10% de su población vacunada para finales de septiembre de 2021 y el 40% para finales de diciembre.
De los 194 Estados miembros de la OMS, 92 no alcanzaron el objetivo fijado y, de hecho, 36 de ellos ni siquiera habían vacunado el 10% de su población, en gran parte debido a la imposibilidad de acceder a las dosis.
“La desigualdad en el acceso a las vacunas mata a personas y puestos de trabajo y socava la recuperación económica mundial”, insistió el jefe de la OMS. “Una dosis de refuerzo tras otra en un pequeño número de países no acabará con una pandemia mientras miles de millones siguen completamente desprotegidos”, denunció ",REAL
82,"Suiza es uno de los pocos países donde se legal el suicidio asistido, y mientras que otros como Países Bajos y Bélgica lo permite a los pacientes que padecen un sufrimiento físico o psicológico insoportable, Suiza no contempla estos requisitos en su legislación, según la Asociación Médica Británica.
Dicho esto, las personas que deseen poner fin a su vida en dicho país, pronto podrán tener acceso a un nuevo método ya autorizado por las instancias médicas de Suiza: una cápsula impresa en 3D que, según su creador, puede acabar con la vida de alguien en cuestión de minutos, sin dolor.
Philip Nitschke es el creador de Sarco, una cápsula en forma de ataúd cuyos ensayos en la vida real están programados para inicios de 2022. Cabe mencionar que, de acuerdo con las leyes suizas sobre el suicidio asistido, Sarco no viola ninguna de sus normativas, indicó Exit International, organización sin fines de lucro que desarrolla el producto y tras un análisis legal del tema.",REAL
83,"La farmacéutica Pfizer ya comenzó a trabajar en una versión de su vacuna anticovid específicamente para la variante Ómicron, así lo anunció su director ejecutivo, Albert Bourla.",REAL
84,"Para refrescar la memoria, el VOTO EN BLANCO, según la sentencia C490 de 2011 de la Corte Constitucional , se define como: ""Una expresión política de disentimiento abtención o inconformidad, con efectos políticos"". Según la ley, en casod e que el voto en blanco se ganador, no por mayoría simple, sino abosoluta, (es decir 50% +1 , las elecciones deberán repetirse, pero los candidatos no pueden ser los mismos.",REAL
85,"La Fiscalía General de la Nación buscará imputarle al exalcalde de Bucaramanga, Rodolfo Hernández por caso de la empresa Vitalogic en el manejo de basuras en la ciudad.
Se trata de las presuntas inconsistencias contractuales detectadas en la ejecución del contrato de consultoría 096 de 2016, entre la Empresa de Aseo de Bucaramanga (Emab) y el contratista, Jorge Hernán Alarcón. El ente acusador buscaría endilgar al exmandatario de los bumangueses los delitos de interés indebido en la celebración de contratos y entre otros. La audiencia fue programada para el próximo 7 de febrero en el Centro de Servicios Judiciales de Bucaramanga, por las presuntas irregularidades contractuales en un contrato de asesoría en la Empresa Municipal de Aseo de Bucaramanga, Emab.
Por este mismo caso la Fiscalía ya le imputó cargos al exgerente de la Emab para la época de los hechos, José Manuel Barrera; el jefe de disposición final de la Emab, Rubén Enrique Amaya y el contratista Jorge Hernán Alarcón Ayala.",REAL
